Name,Hospital Type,Address,Address_2,City,State,Zipcode,County,Latitude,Longitude,Staffed All Beds,Staffed ICU Beds,Licensed All Beds,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Staffed All Beds - SOURCE,Staffed ICU Beds - SOURCE,Licensed All Beds - SOURCE,All Bed Occupancy Rate - SOURCE,ICU Bed Occupancy Rate - SOURCE,CCM_ID,DH-ID,HCRIS-ID,HIFLD-ID
FLORIDA HOSPITAL NEW SMYRNA,GENERAL ACUTE CARE,401 PALMETTO ST,NaN,NEW SMYRNA BEACH,FL,32168,VOLUSIA,29.02029147100005,-80.921859576,108.0,14.0,112.0,0.5555555555555556,0.6428571428571429,FL AHCA 2020-05-07,FL AHCA 2020-05-07,HCRIS-Total Staffed Beds,FL AHCA 2020-05-07,FL AHCA 2020-05-07,3232168,860,100014,3232168
RAULERSON HOSPITAL,GENERAL ACUTE CARE,1796 HWY 441 NORTH,NaN,OKEECHOBEE,FL,34972,OKEECHOBEE,27.260268025000077,-80.82869497699994,100.0,8.0,100.0,0.47,1.0,FL AHCA 2020-05-07,FL AHCA 2020-05-07,DH-NUM_LICENS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,32334972,802,100252,32334972
CLAY COUNTY HOSPITAL,GENERAL ACUTE CARE,83825 HIGHWAY 9,PO BOX 1270,ASHLAND,AL,36251,CLAY,33.27756394000005,-85.82398278099998,46.0,4.0,46.0,0.29,0.41,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3236251,32,010073,3236251
TRISTAR SUMMIT MEDICAL CENTER,GENERAL ACUTE CARE,5655 FRIST BOULEVARD,,HERMITAGE,TN,37076,DAVIDSON,36.17637942600003,-86.60837515699995,170.0,24.0,196.0,0.76,0.67,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3237076,3481,440150,3237076
METROPLEX HOSPITAL,GENERAL ACUTE CARE,2201 SOUTH CLEAR CREEK ROAD,,KILLEEN,TX,76549,BELL,31.113449907000074,-97.80167081099995,208.0,10.0,208.0,0.34,0.65,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,32376549,3566,450152,32376549
MS METHODIST REHABILITATION CENTER,REHABILITATION,1350 EAST WOODROW WILSON DRIVE,,JACKSON,MS,39216,HINDS,32.32835320900005,-90.17223839099992,31.0,,124.0,,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,None,None,3239216,2121,250152,3239216
NOVATO COMMUNITY HOSPITAL,GENERAL ACUTE CARE,180 ROLAND WAY,,NOVATO,CA,94945,MARIN,38.099254915000074,-122.56002451999996,47.0,8.0,47.0,0.36,0.41,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,32394945,398,050131,32394945
HARRISON MEMORIAL HOSPITAL,GENERAL ACUTE CARE,1210 KENTUCKY HIGHWAY 36 EAST,,CYNTHIANA,KY,41031,HARRISON,38.383968729000046,-84.27768645499998,61.0,6.0,61.0,0.19,0.11,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3241031,1566,180079,3241031
RECEPTION AND MEDICAL CENTER HOSPITAL,GENERAL ACUTE CARE,7765 S COUNTY RD 231,PO BOX 628,LAKE BUTLER,FL,32054,UNION,29.98843525200004,-82.35763525199997,101.0,0.0,120.0,0.6732673267326733,,FL AHCA 2020-05-07,FL AHCA 2020-05-07,DH-NUM_LICENS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,32432054,6235,,32432054
CARILION STONEWALL JACKSON HOSPITAL,CRITICAL ACCESS,1 HEALTH CIRCLE,,LEXINGTON,VA,24450,LEXINGTON,37.77851707000007,-79.440954961,25.0,,25.0,0.51,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,324450,3979,491304,324450
BELLEVUE HOSPITAL,GENERAL ACUTE CARE,1400 WEST MAIN STREET,,BELLEVUE,OH,44811,SANDUSKY,41.28796204600008,-82.88160479699997,50.0,10.0,59.0,0.27,0.17,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3244811,2994,360107,3244811
FAIRBANKS,REHABILITATION,8102 CLEARVISTA PARKWAY,,INDIANAPOLIS,IN,46256,MARION,39.902689271000035,-86.04094447699998,86.0,,86.0,0.49,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,3246256,4603,150179,3246256
PETERSON REGIONAL MEDICAL CENTER,GENERAL ACUTE CARE,551 HILL COUNTRY DIRVE,,KERRVILLE,TX,78028,KERR,30.04346599400003,-99.15286889599994,84.0,12.0,124.0,0.37,0.55,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,32478028,3742,450007,32478028
LAKELAND SPECIALTY HOSPITAL AT BERRIEN CENTER,LONG TERM CARE,6418 DEANS HILL RD,,BERRIEN CENTER,MI,49102,BERRIEN,41.95545756200005,-86.30109674999994,,,183.0,,,None,None,HIFLD-BEDS,None,None,3249102,,,3249102
O'CONNOR HOSPITAL,GENERAL ACUTE CARE,2105 FOREST AVENUE,,SAN JOSE,CA,95128,SANTA CLARA,37.327924739,-121.93839201199995,324.0,22.0,334.0,0.293624,,DH-NUM_STAFFE,DH-NUM_ICU_BE,DH-NUM_LICENS,DH-BED_UTILIZ,None,32495128,542,,32495128
CHEROKEE MENTAL HEALTH INSTITUTE,PSYCHIATRIC,1200 WEST CEDAR STREET,,CHEROKEE,IA,51012,CHEROKEE,42.75716285100003,-95.57261431099995,36.0,,58.0,0.9397261,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,3251012,5554,,3251012
WINTER HAVEN WOMEN'S HOSPITAL,GENERAL ACUTE CARE,101 AVE O SE,NaN,WINTER HAVEN,FL,33880,POLK,28.008975685000053,-81.72617785599994,50.0,0.0,61.0,0.9,,FL AHCA 2020-05-07,FL AHCA 2020-05-07,HIFLD-BEDS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,32533880,,,32533880
WINONA HEALTH SERVICES,GENERAL ACUTE CARE,855 MANKATO AVENUE,,WINONA,MN,55987,WINONA,44.03345769200008,-91.62296062699993,41.0,8.0,49.0,0.45,0.25,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3255987,2093,240044,3255987
AVERA HEART HOSPITAL OF SOUTH DAKOTA,SPECIAL,4500 WEST 69TH STREET,,SIOUX FALLS,SD,57108,LINCOLN,43.49094299300002,-96.78073418099994,53.0,,53.0,0.422486,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,3257108,3435,,3257108
KERRVILLE STATE HOSPITAL,PSYCHIATRIC,721 THOMPSON DRIVE,,KERRVILLE,TX,78028,KERR,30.04685501800003,-99.15625398999998,218.0,,218.0,0.965719,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,32578028,5533,,32578028
CCMH & CLINICS,CRITICAL ACCESS,909 2ND ST,,LANGDON,ND,58249,CAVALIER,48.76195730700004,-98.36602008199995,20.0,,20.0,0.08109589,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,3258249,4772,,3258249
BEARTOOTH BILLINGS CLINIC,CRITICAL ACCESS,2525 N BROADWAY,,RED LODGE,MT,59068,CARBON,45.21227069600007,-109.24388103699994,10.0,,10.0,0.5479452,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,3259068,5390,,3259068
OAKDALE NURSING AND REHABILITATION CENTER,REHABILITATION,275 SOUTH OAK STREET,,OAKDALE,CA,95361,STANISLAUS,37.759167480000016,-120.86029886799999,,,115.0,,,None,None,HIFLD-BEDS,None,None,32595361,,,32595361
RUSH OAK PARK HOSPITAL,GENERAL ACUTE CARE,520 S MAPLE AVE,,OAK PARK,IL,60304,COOK,41.87861801400004,-87.80335153299995,165.0,14.0,237.0,0.24,0.47,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3260304,1074,140063,3260304
THE PAVILION FOUNDATION,PSYCHIATRIC,809 WEST CHURCH STREET,,CHAMPAIGN,IL,61820,CHAMPAIGN,40.11770770600003,-88.25753674299993,69.0,0.0,77.0,0.9137978955727616,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3261820,4916,144029,3261820
LAKE REGIONAL HEALTH SYSTEM,GENERAL ACUTE CARE,54 HOSPITAL DRIVE,,OSAGE BEACH,MO,65065,CAMDEN,38.12063058800005,-92.68304348599995,100.0,18.0,116.0,0.43,0.37,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3265065,2190,260186,3265065
ELLINWOOD DISTRICT HOSPITAL,CRITICAL ACCESS,605 N MAIN STREET,,ELLINWOOD,KS,67526,BARTON,38.36032820700007,-98.58064947199993,25.0,,25.0,0.17,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,3267526,4771,171301,3267526
KINGWOOD PINES HOSPITAL,PSYCHIATRIC,2001 LADBROOK DRIVE,,KINGWOOD,TX,77339,HARRIS,30.044497622000044,-95.22998413999994,116.0,0.0,116.0,0.7759801606046292,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,32677339,4744,454103,32677339
OAK VALLEY DISTRICT HOSPITAL (2-RH),GENERAL ACUTE CARE,350 SOUTH OAK STREET,,OAKDALE,CA,95361,STANISLAUS,37.75761627200007,-120.86099657299995,35.0,5.0,35.0,0.22,0.17,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,32695361,564,050067,32695361
ASSUMPTION COMMUNITY HOSPITAL,GENERAL ACUTE CARE,135 HIGHWAY 402,,NAPOLEONVILLE,LA,70390,ASSUMPTION,29.95960639400004,-91.039143557,,,6.0,,,None,None,HIFLD-BEDS,None,None,3270390,,,3270390
MENA REGIONAL HEALTH SYSTEM,GENERAL ACUTE CARE,311 NORTH MORROW STREET,,MENA,AR,71953,POLK,34.58905360100005,-94.22163124299995,41.0,6.0,65.0,0.31,0.51,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3271953,237,040015,3271953
REGIONAL MEDICAL CENTER BAYONET POINT,GENERAL ACUTE CARE,14000 FIVAY RD,NaN,HUDSON,FL,34667,PASCO,28.361960485000054,-82.68825592399999,290.0,60.0,290.0,0.7275862068965517,0.8166666666666667,FL AHCA 2020-05-07,FL AHCA 2020-05-07,DH-NUM_LICENS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,32734667,826,100256,32734667
MARIA PARHAM MEDICAL CENTER,GENERAL ACUTE CARE,566 RUIN CREEK ROAD,,HENDERSON,NC,27536,VANCE,36.33086506100005,-78.44944645499999,91.0,20.0,184.0,0.54,1.21,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,327536,2833,340132,327536
CHRISTUS SPOHN HOSPITAL KLEBERG,GENERAL ACUTE CARE,1311 GENERAL CAVAZOS BLVD,,KINGSVILLE,TX,78364,KLEBERG,27.490072811000072,-97.85065378399996,50.0,10.0,96.0,0.55,0.61,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,32778364,3743,450163,32778364
NORTHWEST HILLS SURGICAL HOSPITAL,SPECIAL,6818 AUSTIN CENTER BOULEVARD,Suite 100,AUSTIN,TX,78731,TRAVIS,30.350513861000017,-97.75171621899995,8.0,,8.0,0.21,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,3278731,3830,450808,3278731
TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,PSYCHIATRIC,47-915 OASIS STREET,,INDIO,CA,92201,RIVERSIDE,33.70086461600004,-116.22162570599994,16.0,,16.0,,,DH-NUM_STAFFE,None,DH-NUM_LICENS,None,None,32792201,5957,,32792201
COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,PSYCHIATRIC,3520 W OXFORD AVE,,DENVER,CO,80236,DENVER,39.64106738100002,-105.032427381,94.0,0.0,94.0,0.932818420285631,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3280236,5113,064003,3280236
POWER COUNTY HOSPITAL DISTRICT,GENERAL ACUTE CARE,510 ROOSEVELT STREET,,AMERICAN FALLS,ID,83211,POWER,42.781448580000074,-112.84863066099999,10.0,,10.0,0.16,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,3283211,4541,131304,3283211
REHABILITATION INSTITUTE OF NORTHWEST FLORIDA,GENERAL ACUTE CARE,996 AIRPORT RD,NaN,DESTIN,FL,32541,OKALOOSA,30.39412198600007,-86.471911187,30.0,0.0,237.0,0.43333333333333335,,FL AHCA 2020-05-07,FL AHCA 2020-05-07,HIFLD-BEDS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,32832541,,,32832541
HEALTH SOUTH REHABILITATION HOSPITAL,REHABILITATION,8074 SOUTH 1300 EAST,,SANDY,UT,84094,SALT LAKE,40.604820046000036,-111.85478725599995,84.0,0.0,84.0,0.364187866927593,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3284094,4986,463025,3284094
FLAGSTAFF MEDICAL CENTER,GENERAL ACUTE CARE,1200 N BEAVER,,FLAGSTAFF,AZ,86001,COCONINO,35.20964622800005,-111.64394819899996,242.0,41.0,264.0,0.61,0.49,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3286001,131,030023,3286001
TUBA CITY REGIONAL HEALTH CARE,CRITICAL ACCESS,167 N MAIN STREET & EAST ELM AVE,,TUBA CITY,AZ,86045,COCONINO,36.135855091000046,-111.236791945,73.0,,73.0,0.39,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,3286045,133,030073,3286045
MEMORIAL HERMANN SPECIALTY HOSPITAL KINGWOOD,GENERAL ACUTE CARE,300 KINGWOOD MEDICAL DRIVE,,KINGWOOD,TX,77339,HARRIS,30.047943843000034,-95.25908590699996,10.0,,10.0,0.21,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,32877339,3712,670005,32877339
MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE,2450 SOUTH TELSHOR BOULEVARD,,LAS CRUCES,NM,88011,DONA ANA,32.292285284000066,-106.73604763799993,199.0,28.0,199.0,0.57,0.78,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3288011,2542,320018,3288011
OJAI MANOR CONVALESCENT HOSPITAL,GENERAL ACUTE CARE,1306 MARICOPA HIGHWAY,,OJAI,CA,93023,VENTURA,34.44295980100002,-119.26437241399998,,,66.0,,,None,None,HIFLD-BEDS,None,None,32893023,,,32893023
LAKE'S CROSSING CENTER,PSYCHIATRIC,500 GALLETTI WAY,,SPARKS,NV,89431,WASHOE,39.52904381800004,-119.77713503999995,,,66.0,,,None,None,HIFLD-BEDS,None,None,3289431,,,3289431
BARLOW RESPIRATORY HOSPITAL,GENERAL ACUTE CARE,2000 STADIUM WAY,,LOS ANGELES,CA,90026,LOS ANGELES,34.076096575000065,-118.24836125699993,105.0,6.0,105.0,0.7277756,,DH-NUM_STAFFE,DH-NUM_ICU_BE,DH-NUM_LICENS,DH-BED_UTILIZ,None,3290026,5436,,3290026
RIVER POINT BEHAVIORAL HEALTH,PSYCHIATRIC,6300 BEACH BLVD,NaN,JACKSONVILLE,FL,32216,DUVAL,30.290746974000047,-81.5969855399999,84.0,0.0,84.0,0.5,,FL AHCA 2020-05-07,FL AHCA 2020-05-07,DH-NUM_LICENS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,32932216,4391,104016,32932216
MCLEOD MEDICAL CENTER-DARLINGTON,GENERAL ACUTE CARE,701 CASHUA FERRY RD,,DARLINGTON,SC,29532,DARLINGTON,34.31333050100005,-79.83980295399994,36.0,,72.0,0.52,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,329532,3371,420057,329532
SETON MEDICAL CENTER HAYS,GENERAL ACUTE CARE,6001 KYLE PARKWAY,,KYLE,TX,78640,HAYS,30.00840998600008,-97.85297745099994,142.0,32.0,154.0,0.67,0.46,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,32978640,3716,670056,32978640
LOURDES MEDICAL CENTER,CRITICAL ACCESS,520 4TH AVE N,,PASCO,WA,99301,FRANKLIN,46.235025595000074,-119.09538616,25.0,,95.0,0.7,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,3299301,4011,501337,3299301
OJAI VALLEY COMMUNITY HOSPITAL,GENERAL ACUTE CARE,1306 MARICOPA HIGHWAY,,OJAI,CA,93023,VENTURA,34.44291518600005,-119.26438431199993,25.0,4.0,25.0,0.34,0.22,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,32993023,581,051334,32993023
NAVAL HOSPITAL LEMOORE,MILITARY,937 FRANKLIN AVE,,LEMOORE,CA,93246,KINGS,36.264205801000045,-119.89313411199996,,,,,,None,None,,None,None,33,,,33
NEA BAPTIST MEMORIAL HEALTH,GENERAL ACUTE CARE,4800 E JOHNSON AVE,,JONESBORO,AR,72401,CRAIGHEAD,35.866829368000026,-90.63651431399995,180.0,36.0,228.0,0.72,0.61,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3300000,209,040118,3300000
CENTRO DE SALUD INTEGRAL DE OROCOVIS,GENERAL ACUTE CARE,PR-155 AVE LUIS MUÑOZ MARIN,,OROCOVIS PUEBLO,PR,720,OROCOVIS,18.226650998000018,-66.39434513599997,,,,,,None,None,,None,None,3300720,,,3300720
HALLMARK HEALTH SYSTEM - LAWRENCE MEMORIAL HOSPITAL CAMPUS,GENERAL ACUTE CARE,170 GOVERNORS AVENUE,,MEDFORD,MA,2155,MIDDLESEX,42.4259,-71.1114,160.0,12.0,160.0,0.61,0.49,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3302155,,220070,3302155
PARKLAND MEDICAL CENTER,GENERAL ACUTE CARE,ONE PARKLAND DRIVE,,DERRY,NH,3038,ROCKINGHAM,42.876771174000055,-71.31666153799993,68.0,8.0,86.0,0.563699,,DH-NUM_STAFFE,DH-NUM_ICU_BE,DH-NUM_LICENS,DH-BED_UTILIZ,None,3303038,2464,,3303038
MOUNT DESERT ISLAND HOSPITAL,CRITICAL ACCESS,10 WAYMAN LANE,PO BOX 8,BAR HARBOR,ME,4609,HANCOCK,44.38483717300005,-68.20205281099999,25.0,,25.0,0.4,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,3304609,1726,201304,3304609
CONNECTICUT CHILDRENS MEDICAL CENTER,CHILDREN,282 WASHINGTON STREET,,HARTFORD,CT,6106,HARTFORD,41.75366780500007,-72.68180009499997,187.0,,187.0,0.65,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,3306106,664,073300,3306106
RAMAPO RIDGE PSYCHIATRIC HOSPITAL,PSYCHIATRIC,301 SICOMAC AVENUE,,WYCKOFF,NJ,7481,BERGEN,40.98062419200004,-74.17191831099996,58.0,0.0,58.0,0.8455833726972131,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3307481,4718,314019,3307481
CHI ST LUKES HEALTH - BRAZOSPORT,GENERAL ACUTE CARE,100 MEDICAL DRIVE,,LAKE JACKSON,TX,77566,BRAZORIA,29.02950067700004,-95.45274481499996,80.0,8.0,154.0,0.42,0.38,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,33077566,3580,450072,33077566
OLYMPIA MEDICAL CENTER,GENERAL ACUTE CARE,5900 WEST OLYMPIA BLVD,,LOS ANGELES,CA,90036,LOS ANGELES,34.05729227400007,-118.36052734699999,204.0,12.0,204.0,0.31,,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,33090036,377,050742,33090036
SACRED HEART HOSPITAL ON EMERALD COAST,GENERAL ACUTE CARE,7800 US HWY 98 W,NaN,MIRAMAR BEACH,FL,32550,WALTON,30.378574671000013,-86.30685631200001,104.0,22.0,86.0,0.36538461538461536,0.5,FL AHCA 2020-05-07,FL AHCA 2020-05-07,DH-NUM_LICENS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,33132550,863,100292,33132550
"MEMORIAL HEALTH UNIV MED CEN, INC",GENERAL ACUTE CARE,4700 WATERS AVENUE,,SAVANNAH,GA,31404,CHATHAM,32.03053087700004,-81.08886242299997,525.0,20.0,525.0,0.8,0.86,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,331404,886,110036,331404
SISTERS OF CHARITY HOSPITAL - ST JOSEPH CAMPUS,GENERAL ACUTE CARE,2605 HARLEM RD,,CHEEKTOWAGA,NY,14225,ERIE,42.914304360000074,-78.78240154299995,,,123.0,,,None,None,HIFLD-BEDS,None,None,3314225,,,3314225
CHARLES COLE MEMORIAL HOSPITAL,GENERAL ACUTE CARE,1001 EAST SECOND STREET,,COUDERSPORT,PA,16915,POTTER,41.772132915000036,-77.98010948599996,25.0,4.0,49.0,0.58,0.52,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3316915,3323,391313,3316915
KINGWOOD MEDICAL CENTER,GENERAL ACUTE CARE,22999 U.S. HIGHWAY 59  N,,KINGWOOD,TX,77339,HARRIS,30.050068484000054,-95.25507558199995,494.0,42.0,494.0,0.54,0.47,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,33177339,3685,450775,33177339
ORANGE COAST MEMORIAL MEDICAL CENTER,GENERAL ACUTE CARE,9920 TALBERT AVENUE,,FOUNTAIN VALLEY,CA,92708,ORANGE,33.700461947000065,-117.955894218,218.0,21.0,222.0,0.57,0.84,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,33192708,428,050678,33192708
UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,GENERAL ACUTE CARE,219 S WASHINGTON ST,,EASTON,MD,21601,TALBOT,38.76965106100003,-76.07685605699997,162.0,16.0,162.0,0.65,0.32,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3321601,1774,210037,3321601
SACRED HEART HOSPITAL ON THE GULF,GENERAL ACUTE CARE,3801 E HWY 98,NaN,PORT SAINT JOE,FL,32456,GULF,29.77902366600007,-85.28789701999993,21.0,0.0,19.0,0.2857142857142857,,FL AHCA 2020-05-07,FL AHCA 2020-05-07,DH-NUM_LICENS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,33232456,5619,100313,33232456
MONONGALIA COUNTY GENERAL HOSPITAL,GENERAL ACUTE CARE,1200 JD ANDERSON DR,,MORGANTOWN,WV,26505,MONONGALIA,39.66361556700007,-79.94694373199997,189.0,26.0,189.0,0.46,0.36,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3326505,4099,510024,3326505
KNOX COUNTY HOSPITAL,CRITICAL ACCESS,701 S E 5TH STREET,,KNOX CITY,TX,79529,KNOX,33.41380465700007,-99.81155304599994,28.0,,28.0,0.04,,HCRIS-Total Staffed Beds,None,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,None,33279529,3744,450746,33279529
BETSY JOHNSON HOSPITAL,GENERAL ACUTE CARE,800 TILGHMAN DR,,DUNN,NC,28335,HARNETT,35.307032736000046,-78.63466617999995,151.0,14.0,151.0,0.32,0.46,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3328335,2784,340071,3328335
LIGHTHOUSE CARE CENTER OF CONWAY ACUTE CARE,PSYCHIATRIC,152 WACCAMAW MEDICAL PARK DR,,CONWAY,SC,29526,HORRY,33.78691249700006,-78.99784761099991,95.0,0.0,105.0,0.8361355443403028,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,3329526,5557,424002,3329526
